mode,round_id,order_position,experiment_run_id,flow,batch_id,request_id,status_code,latency_ms,error
segmentation_only,11,1,perf-segmentation_only-r011-20260818T054236Z,loan_to_customer,1,1,200,13.946800,
segmentation_only,11,1,perf-segmentation_only-r011-20260818T054236Z,loan_to_customer,1,2,200,14.080900,
segmentation_only,11,1,perf-segmentation_only-r011-20260818T054236Z,loan_to_customer,1,3,200,14.209400,
segmentation_only,11,1,perf-segmentation_only-r011-20260818T054236Z,loan_to_customer,1,4,200,14.373200,
segmentation_only,11,1,perf-segmentation_only-r011-20260818T054236Z,loan_to_customer,1,5,200,14.415000,
segmentation_only,11,1,perf-segmentation_only-r011-20260818T054236Z,loan_to_customer,1,6,200,15.443000,
segmentation_only,11,1,perf-segmentation_only-r011-20260818T054236Z,loan_to_customer,1,7,200,14.533500,
segmentation_only,11,1,perf-segmentation_only-r011-20260818T054236Z,loan_to_customer,1,8,200,14.403100,
segmentation_only,11,1,perf-segmentation_only-r011-20260818T054236Z,loan_to_customer,1,9,200,14.555900,
segmentation_only,11,1,perf-segmentation_only-r011-20260818T054236Z,loan_to_customer,1,10,200,14.309000,
segmentation_only,11,1,perf-segmentation_only-r011-20260818T054236Z,loan_to_customer,1,11,200,13.717700,
segmentation_only,11,1,perf-segmentation_only-r011-20260818T054236Z,loan_to_customer,1,12,200,14.152200,
segmentation_only,11,1,perf-segmentation_only-r011-20260818T054236Z,loan_to_customer,1,13,200,14.467100,
segmentation_only,11,1,perf-segmentation_only-r011-20260818T054236Z,loan_to_customer,1,14,200,14.770400,
segmentation_only,11,1,perf-segmentation_only-r011-20260818T054236Z,loan_to_customer,1,15,200,14.225900,
segmentation_only,11,1,perf-segmentation_only-r011-20260818T054236Z,loan_to_customer,1,16,200,14.241800,
segmentation_only,11,1,perf-segmentation_only-r011-20260818T054236Z,loan_to_customer,1,17,200,14.165000,
segmentation_only,11,1,perf-segmentation_only-r011-20260818T054236Z,loan_to_customer,1,18,200,15.064000,
segmentation_only,11,1,perf-segmentation_only-r011-20260818T054236Z,loan_to_customer,1,19,200,14.949800,
segmentation_only,11,1,perf-segmentation_only-r011-20260818T054236Z,loan_to_customer,1,20,200,14.937200,
segmentation_only,11,1,perf-segmentation_only-r011-20260818T054236Z,loan_to_customer,1,21,200,13.754600,
segmentation_only,11,1,perf-segmentation_only-r011-20260818T054236Z,loan_to_customer,1,22,200,14.487900,
segmentation_only,11,1,perf-segmentation_only-r011-20260818T054236Z,loan_to_customer,1,23,200,14.993200,
segmentation_only,11,1,perf-segmentation_only-r011-20260818T054236Z,loan_to_customer,1,24,200,16.345000,
segmentation_only,11,1,perf-segmentation_only-r011-20260818T054236Z,loan_to_customer,1,25,200,14.528800,
segmentation_only,11,1,perf-segmentation_only-r011-20260818T054236Z,loan_to_customer,1,26,200,14.941000,
segmentation_only,11,1,perf-segmentation_only-r011-20260818T054236Z,loan_to_customer,1,27,200,14.719600,
segmentation_only,11,1,perf-segmentation_only-r011-20260818T054236Z,loan_to_customer,1,28,200,14.730100,
segmentation_only,11,1,perf-segmentation_only-r011-20260818T054236Z,loan_to_customer,1,29,200,14.356600,
segmentation_only,11,1,perf-segmentation_only-r011-20260818T054236Z,loan_to_customer,1,30,200,13.750400,
segmentation_only,11,1,perf-segmentation_only-r011-20260818T054236Z,loan_to_customer,1,31,200,14.503100,
segmentation_only,11,1,perf-segmentation_only-r011-20260818T054236Z,loan_to_customer,1,32,200,14.149600,
segmentation_only,11,1,perf-segmentation_only-r011-20260818T054236Z,loan_to_customer,1,33,200,14.188600,
segmentation_only,11,1,perf-segmentation_only-r011-20260818T054236Z,loan_to_customer,1,34,200,13.794500,
segmentation_only,11,1,perf-segmentation_only-r011-20260818T054236Z,loan_to_customer,1,35,200,14.084700,
segmentation_only,11,1,perf-segmentation_only-r011-20260818T054236Z,loan_to_customer,1,36,200,14.111300,
segmentation_only,11,1,perf-segmentation_only-r011-20260818T054236Z,loan_to_customer,1,37,200,14.961000,
segmentation_only,11,1,perf-segmentation_only-r011-20260818T054236Z,loan_to_customer,1,38,200,14.535200,
segmentation_only,11,1,perf-segmentation_only-r011-20260818T054236Z,loan_to_customer,1,39,200,14.255500,
segmentation_only,11,1,perf-segmentation_only-r011-20260818T054236Z,loan_to_customer,1,40,200,13.880400,
