scenario_id,entry_point,source_service,source_business,destination,method,path,action,role,device_trust,purpose,data_grade,claimed_source_service,claimed_source_business,signature_mode,violation_type,expected_baseline,expected_proposed,mode,run_id,experiment_run_id,attempt_id,status_code,actual,expected,matches_expected,latency_ms,error
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,7,proposed-20260814T043214Z,A02-r007,200,allow,allow,true,17.361000,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,8,proposed-20260814T043214Z,A02-r008,200,allow,allow,true,16.567300,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,9,proposed-20260814T043214Z,A02-r009,200,allow,allow,true,17.381700,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,10,proposed-20260814T043214Z,A02-r010,200,allow,allow,true,19.217500,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,11,proposed-20260814T043214Z,A02-r011,200,allow,allow,true,16.098400,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,12,proposed-20260814T043214Z,A02-r012,200,allow,allow,true,15.696000,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,13,proposed-20260814T043214Z,A02-r013,200,allow,allow,true,17.148900,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,14,proposed-20260814T043214Z,A02-r014,200,allow,allow,true,19.070100,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,15,proposed-20260814T043214Z,A02-r015,200,allow,allow,true,16.315200,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,16,proposed-20260814T043214Z,A02-r016,200,allow,allow,true,16.310200,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,17,proposed-20260814T043214Z,A02-r017,200,allow,allow,true,16.370300,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,18,proposed-20260814T043214Z,A02-r018,200,allow,allow,true,15.651100,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,19,proposed-20260814T043214Z,A02-r019,200,allow,allow,true,16.080200,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,20,proposed-20260814T043214Z,A02-r020,200,allow,allow,true,16.261200,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,21,proposed-20260814T043214Z,A02-r021,200,allow,allow,true,16.931000,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,22,proposed-20260814T043214Z,A02-r022,200,allow,allow,true,15.667600,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,23,proposed-20260814T043214Z,A02-r023,200,allow,allow,true,16.128800,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,24,proposed-20260814T043214Z,A02-r024,200,allow,allow,true,15.822900,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,25,proposed-20260814T043214Z,A02-r025,200,allow,allow,true,17.080400,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,26,proposed-20260814T043214Z,A02-r026,200,allow,allow,true,16.729600,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,27,proposed-20260814T043214Z,A02-r027,200,allow,allow,true,16.245500,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,28,proposed-20260814T043214Z,A02-r028,200,allow,allow,true,15.812300,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,29,proposed-20260814T043214Z,A02-r029,200,allow,allow,true,16.382000,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,30,proposed-20260814T043214Z,A02-r030,200,allow,allow,true,17.212300,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,1,proposed-20260814T043214Z,A03-r001,200,allow,allow,true,21.020300,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,2,proposed-20260814T043214Z,A03-r002,200,allow,allow,true,16.293500,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,3,proposed-20260814T043214Z,A03-r003,200,allow,allow,true,16.063300,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,4,proposed-20260814T043214Z,A03-r004,200,allow,allow,true,15.968500,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,5,proposed-20260814T043214Z,A03-r005,200,allow,allow,true,16.015700,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,6,proposed-20260814T043214Z,A03-r006,200,allow,allow,true,15.756700,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,7,proposed-20260814T043214Z,A03-r007,200,allow,allow,true,16.144300,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,8,proposed-20260814T043214Z,A03-r008,200,allow,allow,true,16.034900,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,9,proposed-20260814T043214Z,A03-r009,200,allow,allow,true,15.640400,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,10,proposed-20260814T043214Z,A03-r010,200,allow,allow,true,17.278400,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,11,proposed-20260814T043214Z,A03-r011,200,allow,allow,true,16.026300,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,12,proposed-20260814T043214Z,A03-r012,200,allow,allow,true,16.717500,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,13,proposed-20260814T043214Z,A03-r013,200,allow,allow,true,16.230300,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,14,proposed-20260814T043214Z,A03-r014,200,allow,allow,true,15.756300,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,15,proposed-20260814T043214Z,A03-r015,200,allow,allow,true,16.055900,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,16,proposed-20260814T043214Z,A03-r016,200,allow,allow,true,15.871900,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,17,proposed-20260814T043214Z,A03-r017,200,allow,allow,true,15.030000,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,18,proposed-20260814T043214Z,A03-r018,200,allow,allow,true,16.036900,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,19,proposed-20260814T043214Z,A03-r019,200,allow,allow,true,16.980200,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,20,proposed-20260814T043214Z,A03-r020,200,allow,allow,true,15.913500,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,21,proposed-20260814T043214Z,A03-r021,200,allow,allow,true,16.369800,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,22,proposed-20260814T043214Z,A03-r022,200,allow,allow,true,15.578100,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,23,proposed-20260814T043214Z,A03-r023,200,allow,allow,true,17.336000,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,24,proposed-20260814T043214Z,A03-r024,200,allow,allow,true,16.824900,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,25,proposed-20260814T043214Z,A03-r025,200,allow,allow,true,17.081000,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,26,proposed-20260814T043214Z,A03-r026,200,allow,allow,true,17.355500,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,27,proposed-20260814T043214Z,A03-r027,200,allow,allow,true,17.282800,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,28,proposed-20260814T043214Z,A03-r028,200,allow,allow,true,17.900800,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,29,proposed-20260814T043214Z,A03-r029,200,allow,allow,true,16.500900,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,proposed,30,proposed-20260814T043214Z,A03-r030,200,allow,allow,true,16.977600,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,proposed,1,proposed-20260814T043214Z,A04-r001,200,allow,allow,true,20.892200,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,proposed,2,proposed-20260814T043214Z,A04-r002,200,allow,allow,true,17.148600,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,proposed,3,proposed-20260814T043214Z,A04-r003,200,allow,allow,true,19.376600,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,proposed,4,proposed-20260814T043214Z,A04-r004,200,allow,allow,true,17.556600,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,proposed,5,proposed-20260814T043214Z,A04-r005,200,allow,allow,true,17.963800,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,proposed,6,proposed-20260814T043214Z,A04-r006,200,allow,allow,true,17.930500,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,proposed,7,proposed-20260814T043214Z,A04-r007,200,allow,allow,true,17.478200,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,proposed,8,proposed-20260814T043214Z,A04-r008,200,allow,allow,true,15.928300,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,proposed,9,proposed-20260814T043214Z,A04-r009,200,allow,allow,true,16.299300,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,proposed,10,proposed-20260814T043214Z,A04-r010,200,allow,allow,true,16.838500,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,proposed,11,proposed-20260814T043214Z,A04-r011,200,allow,allow,true,16.740400,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,proposed,12,proposed-20260814T043214Z,A04-r012,200,allow,allow,true,16.253700,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,proposed,13,proposed-20260814T043214Z,A04-r013,200,allow,allow,true,16.068000,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,proposed,14,proposed-20260814T043214Z,A04-r014,200,allow,allow,true,15.895100,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,proposed,15,proposed-20260814T043214Z,A04-r015,200,allow,allow,true,17.006900,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,proposed,16,proposed-20260814T043214Z,A04-r016,200,allow,allow,true,16.952400,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,proposed,17,proposed-20260814T043214Z,A04-r017,200,allow,allow,true,16.979100,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,proposed,18,proposed-20260814T043214Z,A04-r018,200,allow,allow,true,16.826400,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,proposed,19,proposed-20260814T043214Z,A04-r019,200,allow,allow,true,16.852200,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,proposed,20,proposed-20260814T043214Z,A04-r020,200,allow,allow,true,16.979600,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,proposed,21,proposed-20260814T043214Z,A04-r021,200,allow,allow,true,17.127100,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,proposed,22,proposed-20260814T043214Z,A04-r022,200,allow,allow,true,27.100300,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,proposed,23,proposed-20260814T043214Z,A04-r023,200,allow,allow,true,17.012900,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,proposed,24,proposed-20260814T043214Z,A04-r024,200,allow,allow,true,16.938600,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,proposed,25,proposed-20260814T043214Z,A04-r025,200,allow,allow,true,16.952200,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,proposed,26,proposed-20260814T043214Z,A04-r026,200,allow,allow,true,16.844800,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,proposed,27,proposed-20260814T043214Z,A04-r027,200,allow,allow,true,17.185200,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,proposed,28,proposed-20260814T043214Z,A04-r028,200,allow,allow,true,17.728600,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,proposed,29,proposed-20260814T043214Z,A04-r029,200,allow,allow,true,17.221000,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,proposed,30,proposed-20260814T043214Z,A04-r030,200,allow,allow,true,17.159200,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,proposed,1,proposed-20260814T043214Z,A05-r001,200,allow,allow,true,21.183900,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,proposed,2,proposed-20260814T043214Z,A05-r002,200,allow,allow,true,16.074000,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,proposed,3,proposed-20260814T043214Z,A05-r003,200,allow,allow,true,14.586800,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,proposed,4,proposed-20260814T043214Z,A05-r004,200,allow,allow,true,14.660300,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,proposed,5,proposed-20260814T043214Z,A05-r005,200,allow,allow,true,14.450200,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,proposed,6,proposed-20260814T043214Z,A05-r006,200,allow,allow,true,14.717700,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,proposed,7,proposed-20260814T043214Z,A05-r007,200,allow,allow,true,14.715100,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,proposed,8,proposed-20260814T043214Z,A05-r008,200,allow,allow,true,14.526000,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,proposed,9,proposed-20260814T043214Z,A05-r009,200,allow,allow,true,13.960000,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,proposed,10,proposed-20260814T043214Z,A05-r010,200,allow,allow,true,14.383000,
