scenario_id,entry_point,source_service,source_business,destination,method,path,action,role,device_trust,purpose,data_grade,claimed_source_service,claimed_source_business,signature_mode,violation_type,expected_broad_policy,expected_finegrained_policy,mode,run_id,experiment_run_id,attempt_id,status_code,actual,expected,matches_expected,latency_ms,error
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,policy_only,29,policy_only-20260814T154448Z,A04-r029,200,allow,allow,true,16.109200,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,policy_only,30,policy_only-20260814T154448Z,A04-r030,200,allow,allow,true,16.238200,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,policy_only,1,policy_only-20260814T154448Z,A05-r001,200,allow,allow,true,41.180400,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,policy_only,2,policy_only-20260814T154448Z,A05-r002,200,allow,allow,true,16.986200,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,policy_only,3,policy_only-20260814T154448Z,A05-r003,200,allow,allow,true,14.606500,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,policy_only,4,policy_only-20260814T154448Z,A05-r004,200,allow,allow,true,16.949300,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,policy_only,5,policy_only-20260814T154448Z,A05-r005,200,allow,allow,true,15.706000,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,policy_only,6,policy_only-20260814T154448Z,A05-r006,200,allow,allow,true,15.836900,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,policy_only,7,policy_only-20260814T154448Z,A05-r007,200,allow,allow,true,15.771200,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,policy_only,8,policy_only-20260814T154448Z,A05-r008,200,allow,allow,true,15.009700,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,policy_only,9,policy_only-20260814T154448Z,A05-r009,200,allow,allow,true,14.289200,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,policy_only,10,policy_only-20260814T154448Z,A05-r010,200,allow,allow,true,14.383000,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,policy_only,11,policy_only-20260814T154448Z,A05-r011,200,allow,allow,true,15.442600,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,policy_only,12,policy_only-20260814T154448Z,A05-r012,200,allow,allow,true,15.972600,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,policy_only,13,policy_only-20260814T154448Z,A05-r013,200,allow,allow,true,15.990500,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,policy_only,14,policy_only-20260814T154448Z,A05-r014,200,allow,allow,true,16.661000,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,policy_only,15,policy_only-20260814T154448Z,A05-r015,200,allow,allow,true,15.048200,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,policy_only,16,policy_only-20260814T154448Z,A05-r016,200,allow,allow,true,15.813700,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,policy_only,17,policy_only-20260814T154448Z,A05-r017,200,allow,allow,true,14.229800,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,policy_only,18,policy_only-20260814T154448Z,A05-r018,200,allow,allow,true,14.887900,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,policy_only,19,policy_only-20260814T154448Z,A05-r019,200,allow,allow,true,15.500100,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,policy_only,20,policy_only-20260814T154448Z,A05-r020,200,allow,allow,true,15.216500,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,policy_only,21,policy_only-20260814T154448Z,A05-r021,200,allow,allow,true,14.535600,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,policy_only,22,policy_only-20260814T154448Z,A05-r022,200,allow,allow,true,15.661500,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,policy_only,23,policy_only-20260814T154448Z,A05-r023,200,allow,allow,true,15.699600,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,policy_only,24,policy_only-20260814T154448Z,A05-r024,200,allow,allow,true,14.482100,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,policy_only,25,policy_only-20260814T154448Z,A05-r025,200,allow,allow,true,14.861700,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,policy_only,26,policy_only-20260814T154448Z,A05-r026,200,allow,allow,true,16.039400,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,policy_only,27,policy_only-20260814T154448Z,A05-r027,200,allow,allow,true,14.625500,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,policy_only,28,policy_only-20260814T154448Z,A05-r028,200,allow,allow,true,15.331500,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,policy_only,29,policy_only-20260814T154448Z,A05-r029,200,allow,allow,true,15.115700,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,policy_only,30,policy_only-20260814T154448Z,A05-r030,200,allow,allow,true,14.345100,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,policy_only,1,policy_only-20260814T154448Z,U01-r001,403,deny,deny,true,8.173500,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,policy_only,2,policy_only-20260814T154448Z,U01-r002,403,deny,deny,true,10.279700,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,policy_only,3,policy_only-20260814T154448Z,U01-r003,403,deny,deny,true,9.014300,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,policy_only,4,policy_only-20260814T154448Z,U01-r004,403,deny,deny,true,9.517900,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,policy_only,5,policy_only-20260814T154448Z,U01-r005,403,deny,deny,true,8.578900,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,policy_only,6,policy_only-20260814T154448Z,U01-r006,403,deny,deny,true,8.271700,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,policy_only,7,policy_only-20260814T154448Z,U01-r007,403,deny,deny,true,10.168600,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,policy_only,8,policy_only-20260814T154448Z,U01-r008,403,deny,deny,true,8.969100,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,policy_only,9,policy_only-20260814T154448Z,U01-r009,403,deny,deny,true,7.486300,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,policy_only,10,policy_only-20260814T154448Z,U01-r010,403,deny,deny,true,9.571000,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,policy_only,11,policy_only-20260814T154448Z,U01-r011,403,deny,deny,true,7.855400,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,policy_only,12,policy_only-20260814T154448Z,U01-r012,403,deny,deny,true,10.366500,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,policy_only,13,policy_only-20260814T154448Z,U01-r013,403,deny,deny,true,7.871200,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,policy_only,14,policy_only-20260814T154448Z,U01-r014,403,deny,deny,true,9.136800,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,policy_only,15,policy_only-20260814T154448Z,U01-r015,403,deny,deny,true,9.317200,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,policy_only,16,policy_only-20260814T154448Z,U01-r016,403,deny,deny,true,7.909900,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,policy_only,17,policy_only-20260814T154448Z,U01-r017,403,deny,deny,true,10.480500,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,policy_only,18,policy_only-20260814T154448Z,U01-r018,403,deny,deny,true,9.014300,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,policy_only,19,policy_only-20260814T154448Z,U01-r019,403,deny,deny,true,9.415200,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,policy_only,20,policy_only-20260814T154448Z,U01-r020,403,deny,deny,true,9.719100,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,policy_only,21,policy_only-20260814T154448Z,U01-r021,403,deny,deny,true,8.831900,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,policy_only,22,policy_only-20260814T154448Z,U01-r022,403,deny,deny,true,8.490300,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,policy_only,23,policy_only-20260814T154448Z,U01-r023,403,deny,deny,true,10.560500,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,policy_only,24,policy_only-20260814T154448Z,U01-r024,403,deny,deny,true,8.572700,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,policy_only,25,policy_only-20260814T154448Z,U01-r025,403,deny,deny,true,9.224100,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,policy_only,26,policy_only-20260814T154448Z,U01-r026,403,deny,deny,true,9.693900,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,policy_only,27,policy_only-20260814T154448Z,U01-r027,403,deny,deny,true,9.831500,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,policy_only,28,policy_only-20260814T154448Z,U01-r028,403,deny,deny,true,9.284700,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,policy_only,29,policy_only-20260814T154448Z,U01-r029,403,deny,deny,true,9.064600,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,policy_only,30,policy_only-20260814T154448Z,U01-r030,403,deny,deny,true,9.618100,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,policy_only,1,policy_only-20260814T154448Z,U02-r001,403,deny,deny,true,8.567400,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,policy_only,2,policy_only-20260814T154448Z,U02-r002,403,deny,deny,true,8.728200,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,policy_only,3,policy_only-20260814T154448Z,U02-r003,403,deny,deny,true,7.686900,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,policy_only,4,policy_only-20260814T154448Z,U02-r004,403,deny,deny,true,10.509500,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,policy_only,5,policy_only-20260814T154448Z,U02-r005,403,deny,deny,true,8.134700,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,policy_only,6,policy_only-20260814T154448Z,U02-r006,403,deny,deny,true,8.272900,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,policy_only,7,policy_only-20260814T154448Z,U02-r007,403,deny,deny,true,11.445000,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,policy_only,8,policy_only-20260814T154448Z,U02-r008,403,deny,deny,true,8.287400,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,policy_only,9,policy_only-20260814T154448Z,U02-r009,403,deny,deny,true,9.814800,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,policy_only,10,policy_only-20260814T154448Z,U02-r010,403,deny,deny,true,9.449200,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,policy_only,11,policy_only-20260814T154448Z,U02-r011,403,deny,deny,true,8.941300,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,policy_only,12,policy_only-20260814T154448Z,U02-r012,403,deny,deny,true,9.828800,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,policy_only,13,policy_only-20260814T154448Z,U02-r013,403,deny,deny,true,9.933600,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,policy_only,14,policy_only-20260814T154448Z,U02-r014,403,deny,deny,true,8.588200,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,policy_only,15,policy_only-20260814T154448Z,U02-r015,403,deny,deny,true,10.071100,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,policy_only,16,policy_only-20260814T154448Z,U02-r016,403,deny,deny,true,12.512000,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,policy_only,17,policy_only-20260814T154448Z,U02-r017,403,deny,deny,true,11.005000,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,policy_only,18,policy_only-20260814T154448Z,U02-r018,403,deny,deny,true,11.446200,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,policy_only,19,policy_only-20260814T154448Z,U02-r019,403,deny,deny,true,10.085800,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,policy_only,20,policy_only-20260814T154448Z,U02-r020,403,deny,deny,true,10.029800,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,policy_only,21,policy_only-20260814T154448Z,U02-r021,403,deny,deny,true,9.244000,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,policy_only,22,policy_only-20260814T154448Z,U02-r022,403,deny,deny,true,11.479000,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,policy_only,23,policy_only-20260814T154448Z,U02-r023,403,deny,deny,true,8.945000,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,policy_only,24,policy_only-20260814T154448Z,U02-r024,403,deny,deny,true,10.659100,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,policy_only,25,policy_only-20260814T154448Z,U02-r025,403,deny,deny,true,9.840600,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,policy_only,26,policy_only-20260814T154448Z,U02-r026,403,deny,deny,true,10.003200,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,policy_only,27,policy_only-20260814T154448Z,U02-r027,403,deny,deny,true,9.473700,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,policy_only,28,policy_only-20260814T154448Z,U02-r028,403,deny,deny,true,8.654000,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,policy_only,29,policy_only-20260814T154448Z,U02-r029,403,deny,deny,true,8.915300,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,policy_only,30,policy_only-20260814T154448Z,U02-r030,403,deny,deny,true,7.987600,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,policy_only,1,policy_only-20260814T154448Z,U03-r001,403,deny,deny,true,10.251000,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,policy_only,2,policy_only-20260814T154448Z,U03-r002,403,deny,deny,true,9.656400,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,policy_only,3,policy_only-20260814T154448Z,U03-r003,403,deny,deny,true,9.282000,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,policy_only,4,policy_only-20260814T154448Z,U03-r004,403,deny,deny,true,8.689000,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,policy_only,5,policy_only-20260814T154448Z,U03-r005,403,deny,deny,true,11.558500,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,policy_only,6,policy_only-20260814T154448Z,U03-r006,403,deny,deny,true,8.907800,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,policy_only,7,policy_only-20260814T154448Z,U03-r007,403,deny,deny,true,10.037800,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,policy_only,8,policy_only-20260814T154448Z,U03-r008,403,deny,deny,true,8.506700,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,policy_only,9,policy_only-20260814T154448Z,U03-r009,403,deny,deny,true,9.193100,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,policy_only,10,policy_only-20260814T154448Z,U03-r010,403,deny,deny,true,8.931100,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,policy_only,11,policy_only-20260814T154448Z,U03-r011,403,deny,deny,true,9.287300,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,policy_only,12,policy_only-20260814T154448Z,U03-r012,403,deny,deny,true,9.521400,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,policy_only,13,policy_only-20260814T154448Z,U03-r013,403,deny,deny,true,8.836800,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,policy_only,14,policy_only-20260814T154448Z,U03-r014,403,deny,deny,true,10.182200,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,policy_only,15,policy_only-20260814T154448Z,U03-r015,403,deny,deny,true,11.332300,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,policy_only,16,policy_only-20260814T154448Z,U03-r016,403,deny,deny,true,10.112500,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,policy_only,17,policy_only-20260814T154448Z,U03-r017,403,deny,deny,true,9.046500,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,policy_only,18,policy_only-20260814T154448Z,U03-r018,403,deny,deny,true,10.393700,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,policy_only,19,policy_only-20260814T154448Z,U03-r019,403,deny,deny,true,9.453300,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,policy_only,20,policy_only-20260814T154448Z,U03-r020,403,deny,deny,true,9.978300,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,policy_only,21,policy_only-20260814T154448Z,U03-r021,403,deny,deny,true,10.311800,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,policy_only,22,policy_only-20260814T154448Z,U03-r022,403,deny,deny,true,10.915200,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,policy_only,23,policy_only-20260814T154448Z,U03-r023,403,deny,deny,true,9.545000,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,policy_only,24,policy_only-20260814T154448Z,U03-r024,403,deny,deny,true,11.539600,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,policy_only,25,policy_only-20260814T154448Z,U03-r025,403,deny,deny,true,11.004800,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,policy_only,26,policy_only-20260814T154448Z,U03-r026,403,deny,deny,true,11.063800,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,policy_only,27,policy_only-20260814T154448Z,U03-r027,403,deny,deny,true,9.083100,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,policy_only,28,policy_only-20260814T154448Z,U03-r028,403,deny,deny,true,9.140700,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,policy_only,29,policy_only-20260814T154448Z,U03-r029,403,deny,deny,true,8.670900,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,policy_only,30,policy_only-20260814T154448Z,U03-r030,403,deny,deny,true,11.442100,
