scenario_id,entry_point,source_service,source_business,destination,method,path,action,role,device_trust,purpose,data_grade,claimed_source_service,claimed_source_business,signature_mode,violation_type,expected_broad_policy,expected_finegrained_policy,mode,run_id,experiment_run_id,attempt_id,status_code,actual,expected,matches_expected,latency_ms,error
A01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,11,segmentation_only-20260814T155325Z,A01-r011,200,allow,allow,true,18.545300,
A01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,12,segmentation_only-20260814T155325Z,A01-r012,200,allow,allow,true,18.624400,
A01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,13,segmentation_only-20260814T155325Z,A01-r013,200,allow,allow,true,20.595800,
A01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,14,segmentation_only-20260814T155325Z,A01-r014,200,allow,allow,true,19.294400,
A01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,15,segmentation_only-20260814T155325Z,A01-r015,200,allow,allow,true,19.845300,
A01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,16,segmentation_only-20260814T155325Z,A01-r016,200,allow,allow,true,20.509500,
A01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,17,segmentation_only-20260814T155325Z,A01-r017,200,allow,allow,true,20.256100,
A01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,18,segmentation_only-20260814T155325Z,A01-r018,200,allow,allow,true,22.986400,
A01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,19,segmentation_only-20260814T155325Z,A01-r019,200,allow,allow,true,26.136800,
A01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,20,segmentation_only-20260814T155325Z,A01-r020,200,allow,allow,true,21.593800,
A01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,21,segmentation_only-20260814T155325Z,A01-r021,200,allow,allow,true,19.876900,
A01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,22,segmentation_only-20260814T155325Z,A01-r022,200,allow,allow,true,19.280700,
A01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,23,segmentation_only-20260814T155325Z,A01-r023,200,allow,allow,true,19.859300,
A01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,24,segmentation_only-20260814T155325Z,A01-r024,200,allow,allow,true,20.372900,
A01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,25,segmentation_only-20260814T155325Z,A01-r025,200,allow,allow,true,18.763500,
A01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,26,segmentation_only-20260814T155325Z,A01-r026,200,allow,allow,true,20.335300,
A01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,27,segmentation_only-20260814T155325Z,A01-r027,200,allow,allow,true,17.816200,
A01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,28,segmentation_only-20260814T155325Z,A01-r028,200,allow,allow,true,19.364900,
A01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,29,segmentation_only-20260814T155325Z,A01-r029,200,allow,allow,true,20.166100,
A01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,30,segmentation_only-20260814T155325Z,A01-r030,200,allow,allow,true,18.343400,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,1,segmentation_only-20260814T155325Z,A02-r001,200,allow,allow,true,27.030900,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,2,segmentation_only-20260814T155325Z,A02-r002,200,allow,allow,true,19.977900,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,3,segmentation_only-20260814T155325Z,A02-r003,200,allow,allow,true,20.611000,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,4,segmentation_only-20260814T155325Z,A02-r004,200,allow,allow,true,18.452100,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,5,segmentation_only-20260814T155325Z,A02-r005,200,allow,allow,true,19.747600,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,6,segmentation_only-20260814T155325Z,A02-r006,200,allow,allow,true,19.399300,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,7,segmentation_only-20260814T155325Z,A02-r007,200,allow,allow,true,21.846200,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,8,segmentation_only-20260814T155325Z,A02-r008,200,allow,allow,true,20.199600,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,9,segmentation_only-20260814T155325Z,A02-r009,200,allow,allow,true,20.278600,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,10,segmentation_only-20260814T155325Z,A02-r010,200,allow,allow,true,21.206900,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,11,segmentation_only-20260814T155325Z,A02-r011,200,allow,allow,true,19.420600,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,12,segmentation_only-20260814T155325Z,A02-r012,200,allow,allow,true,20.146700,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,13,segmentation_only-20260814T155325Z,A02-r013,200,allow,allow,true,17.710300,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,14,segmentation_only-20260814T155325Z,A02-r014,200,allow,allow,true,20.681900,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,15,segmentation_only-20260814T155325Z,A02-r015,200,allow,allow,true,16.469200,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,16,segmentation_only-20260814T155325Z,A02-r016,200,allow,allow,true,16.797500,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,17,segmentation_only-20260814T155325Z,A02-r017,200,allow,allow,true,17.576300,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,18,segmentation_only-20260814T155325Z,A02-r018,200,allow,allow,true,19.526100,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,19,segmentation_only-20260814T155325Z,A02-r019,200,allow,allow,true,19.313900,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,20,segmentation_only-20260814T155325Z,A02-r020,200,allow,allow,true,18.138700,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,21,segmentation_only-20260814T155325Z,A02-r021,200,allow,allow,true,20.420700,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,22,segmentation_only-20260814T155325Z,A02-r022,200,allow,allow,true,20.917000,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,23,segmentation_only-20260814T155325Z,A02-r023,200,allow,allow,true,18.154600,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,24,segmentation_only-20260814T155325Z,A02-r024,200,allow,allow,true,19.738000,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,25,segmentation_only-20260814T155325Z,A02-r025,200,allow,allow,true,20.855300,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,26,segmentation_only-20260814T155325Z,A02-r026,200,allow,allow,true,21.378600,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,27,segmentation_only-20260814T155325Z,A02-r027,200,allow,allow,true,21.044800,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,28,segmentation_only-20260814T155325Z,A02-r028,200,allow,allow,true,21.218600,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,29,segmentation_only-20260814T155325Z,A02-r029,200,allow,allow,true,19.749000,
A02,call,loan,loan,credit,POST,/credit-assessment,request_credit_assessment,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,30,segmentation_only-20260814T155325Z,A02-r030,200,allow,allow,true,20.198000,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,1,segmentation_only-20260814T155325Z,A03-r001,200,allow,allow,true,21.425800,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,2,segmentation_only-20260814T155325Z,A03-r002,200,allow,allow,true,18.802500,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,3,segmentation_only-20260814T155325Z,A03-r003,200,allow,allow,true,19.836600,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,4,segmentation_only-20260814T155325Z,A03-r004,200,allow,allow,true,19.470000,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,5,segmentation_only-20260814T155325Z,A03-r005,200,allow,allow,true,20.554700,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,6,segmentation_only-20260814T155325Z,A03-r006,200,allow,allow,true,19.105400,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,7,segmentation_only-20260814T155325Z,A03-r007,200,allow,allow,true,19.982400,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,8,segmentation_only-20260814T155325Z,A03-r008,200,allow,allow,true,23.061300,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,9,segmentation_only-20260814T155325Z,A03-r009,200,allow,allow,true,18.520600,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,10,segmentation_only-20260814T155325Z,A03-r010,200,allow,allow,true,18.286100,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,11,segmentation_only-20260814T155325Z,A03-r011,200,allow,allow,true,18.866700,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,12,segmentation_only-20260814T155325Z,A03-r012,200,allow,allow,true,19.864700,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,13,segmentation_only-20260814T155325Z,A03-r013,200,allow,allow,true,18.932500,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,14,segmentation_only-20260814T155325Z,A03-r014,200,allow,allow,true,18.600900,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,15,segmentation_only-20260814T155325Z,A03-r015,200,allow,allow,true,18.617800,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,16,segmentation_only-20260814T155325Z,A03-r016,200,allow,allow,true,19.727500,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,17,segmentation_only-20260814T155325Z,A03-r017,200,allow,allow,true,19.421200,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,18,segmentation_only-20260814T155325Z,A03-r018,200,allow,allow,true,18.262700,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,19,segmentation_only-20260814T155325Z,A03-r019,200,allow,allow,true,22.451600,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,20,segmentation_only-20260814T155325Z,A03-r020,200,allow,allow,true,19.703300,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,21,segmentation_only-20260814T155325Z,A03-r021,200,allow,allow,true,20.394100,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,22,segmentation_only-20260814T155325Z,A03-r022,200,allow,allow,true,20.134000,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,23,segmentation_only-20260814T155325Z,A03-r023,200,allow,allow,true,23.346300,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,24,segmentation_only-20260814T155325Z,A03-r024,200,allow,allow,true,20.684300,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,25,segmentation_only-20260814T155325Z,A03-r025,200,allow,allow,true,18.560500,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,26,segmentation_only-20260814T155325Z,A03-r026,200,allow,allow,true,19.617600,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,27,segmentation_only-20260814T155325Z,A03-r027,200,allow,allow,true,18.942800,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,28,segmentation_only-20260814T155325Z,A03-r028,200,allow,allow,true,20.068500,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,29,segmentation_only-20260814T155325Z,A03-r029,200,allow,allow,true,20.027200,
A03,call,loan,loan,aml,POST,/aml-screening,request_aml_screening,loan_reviewer,trusted,loan_screening,S,,,,,allow,allow,segmentation_only,30,segmentation_only-20260814T155325Z,A03-r030,200,allow,allow,true,18.386800,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,1,segmentation_only-20260814T155325Z,A04-r001,200,allow,allow,true,19.559900,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,2,segmentation_only-20260814T155325Z,A04-r002,200,allow,allow,true,19.352500,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,3,segmentation_only-20260814T155325Z,A04-r003,200,allow,allow,true,17.662600,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,4,segmentation_only-20260814T155325Z,A04-r004,200,allow,allow,true,17.996400,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,5,segmentation_only-20260814T155325Z,A04-r005,200,allow,allow,true,17.524400,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,6,segmentation_only-20260814T155325Z,A04-r006,200,allow,allow,true,17.559200,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,7,segmentation_only-20260814T155325Z,A04-r007,200,allow,allow,true,18.647200,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,8,segmentation_only-20260814T155325Z,A04-r008,200,allow,allow,true,19.123000,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,9,segmentation_only-20260814T155325Z,A04-r009,200,allow,allow,true,19.614400,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,10,segmentation_only-20260814T155325Z,A04-r010,200,allow,allow,true,19.693200,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,11,segmentation_only-20260814T155325Z,A04-r011,200,allow,allow,true,20.750900,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,12,segmentation_only-20260814T155325Z,A04-r012,200,allow,allow,true,22.050200,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,13,segmentation_only-20260814T155325Z,A04-r013,200,allow,allow,true,28.195500,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,14,segmentation_only-20260814T155325Z,A04-r014,200,allow,allow,true,21.174700,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,15,segmentation_only-20260814T155325Z,A04-r015,200,allow,allow,true,23.416300,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,16,segmentation_only-20260814T155325Z,A04-r016,200,allow,allow,true,19.286300,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,17,segmentation_only-20260814T155325Z,A04-r017,200,allow,allow,true,19.519700,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,18,segmentation_only-20260814T155325Z,A04-r018,200,allow,allow,true,18.787600,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,19,segmentation_only-20260814T155325Z,A04-r019,200,allow,allow,true,19.994600,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,20,segmentation_only-20260814T155325Z,A04-r020,200,allow,allow,true,18.457000,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,21,segmentation_only-20260814T155325Z,A04-r021,200,allow,allow,true,17.857200,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,22,segmentation_only-20260814T155325Z,A04-r022,200,allow,allow,true,22.304700,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,23,segmentation_only-20260814T155325Z,A04-r023,200,allow,allow,true,17.808100,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,24,segmentation_only-20260814T155325Z,A04-r024,200,allow,allow,true,18.890500,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,25,segmentation_only-20260814T155325Z,A04-r025,200,allow,allow,true,19.251200,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,26,segmentation_only-20260814T155325Z,A04-r026,200,allow,allow,true,21.844700,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,27,segmentation_only-20260814T155325Z,A04-r027,200,allow,allow,true,19.611700,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,28,segmentation_only-20260814T155325Z,A04-r028,200,allow,allow,true,17.169000,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,29,segmentation_only-20260814T155325Z,A04-r029,200,allow,allow,true,22.501100,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,30,segmentation_only-20260814T155325Z,A04-r030,200,allow,allow,true,20.828000,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,1,segmentation_only-20260814T155325Z,A05-r001,200,allow,allow,true,37.660500,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,2,segmentation_only-20260814T155325Z,A05-r002,200,allow,allow,true,17.144300,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,3,segmentation_only-20260814T155325Z,A05-r003,200,allow,allow,true,18.915900,
