scenario_id,entry_point,source_service,source_business,destination,method,path,action,role,device_trust,purpose,data_grade,claimed_source_service,claimed_source_business,signature_mode,violation_type,expected_baseline,expected_proposed,mode,run_id,experiment_run_id,attempt_id,status_code,actual,expected,matches_expected,latency_ms,error
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,baseline,12,baseline-20260814T012845Z,A04-r012,200,allow,allow,true,16.552800,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,baseline,13,baseline-20260814T012845Z,A04-r013,200,allow,allow,true,15.954600,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,baseline,14,baseline-20260814T012845Z,A04-r014,200,allow,allow,true,16.455500,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,baseline,15,baseline-20260814T012845Z,A04-r015,200,allow,allow,true,16.427900,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,baseline,16,baseline-20260814T012845Z,A04-r016,200,allow,allow,true,15.565500,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,baseline,17,baseline-20260814T012845Z,A04-r017,200,allow,allow,true,15.728400,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,baseline,18,baseline-20260814T012845Z,A04-r018,200,allow,allow,true,15.287400,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,baseline,19,baseline-20260814T012845Z,A04-r019,200,allow,allow,true,15.916600,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,baseline,20,baseline-20260814T012845Z,A04-r020,200,allow,allow,true,14.915500,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,baseline,21,baseline-20260814T012845Z,A04-r021,200,allow,allow,true,16.225500,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,baseline,22,baseline-20260814T012845Z,A04-r022,200,allow,allow,true,25.751500,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,baseline,23,baseline-20260814T012845Z,A04-r023,200,allow,allow,true,15.936500,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,baseline,24,baseline-20260814T012845Z,A04-r024,200,allow,allow,true,15.863800,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,baseline,25,baseline-20260814T012845Z,A04-r025,200,allow,allow,true,15.984800,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,baseline,26,baseline-20260814T012845Z,A04-r026,200,allow,allow,true,15.281400,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,baseline,27,baseline-20260814T012845Z,A04-r027,200,allow,allow,true,15.838100,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,baseline,28,baseline-20260814T012845Z,A04-r028,200,allow,allow,true,17.328200,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,baseline,29,baseline-20260814T012845Z,A04-r029,200,allow,allow,true,16.345400,
A04,call,loan,loan,approval,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,,allow,allow,baseline,30,baseline-20260814T012845Z,A04-r030,200,allow,allow,true,15.148500,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,baseline,1,baseline-20260814T012845Z,A05-r001,200,allow,allow,true,18.964100,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,baseline,2,baseline-20260814T012845Z,A05-r002,200,allow,allow,true,15.871600,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,baseline,3,baseline-20260814T012845Z,A05-r003,200,allow,allow,true,15.038700,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,baseline,4,baseline-20260814T012845Z,A05-r004,200,allow,allow,true,14.786200,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,baseline,5,baseline-20260814T012845Z,A05-r005,200,allow,allow,true,14.679700,
