mode,experiment_run_id,flow,batch_id,request_id,status_code,latency_ms,error
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,144,200,14.240300,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,145,200,14.534600,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,146,200,14.281500,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,147,200,14.035900,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,148,200,14.906600,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,149,200,14.733300,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,150,200,14.606100,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,151,200,15.070400,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,152,200,14.353200,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,153,200,14.151000,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,154,200,14.337300,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,155,200,14.599700,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,156,200,15.759600,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,157,200,15.787700,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,158,200,17.362900,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,159,200,16.389200,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,160,200,15.752600,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,161,200,15.493900,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,162,200,15.115000,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,163,200,14.765100,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,164,200,14.814500,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,165,200,14.528300,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,166,200,14.643100,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,167,200,14.682100,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,168,200,14.984800,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,169,200,14.632100,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,170,200,14.966600,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,171,200,14.618800,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,172,200,15.111100,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,173,200,14.499800,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,174,200,13.789300,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,175,200,14.448000,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,176,200,15.006400,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,177,200,14.925800,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,178,200,15.546300,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,179,200,14.982900,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,180,200,15.872100,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,181,200,15.669600,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,182,200,15.343500,
