mode,round_id,order_position,experiment_run_id,flow,batch_id,request_id,status_code,latency_ms,error
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,1,200,15.349900,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,2,200,15.150900,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,3,200,15.325100,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,4,200,14.066900,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,5,200,14.892000,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,6,200,14.416800,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,7,200,14.456200,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,8,200,14.930100,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,9,200,15.440800,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,10,200,15.289700,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,11,200,15.167300,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,12,200,15.282100,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,13,200,15.664900,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,14,200,15.443600,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,15,200,13.942200,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,16,200,14.444100,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,17,200,14.069800,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,18,200,13.827500,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,19,200,13.711500,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,20,200,13.892100,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,21,200,14.787600,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,22,200,14.431300,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,23,200,14.435000,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,24,200,16.286300,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,25,200,14.321500,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,26,200,14.152600,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,27,200,14.097300,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,28,200,14.574800,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,29,200,14.455800,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,30,200,14.703000,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,31,200,14.147200,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,32,200,14.418300,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,33,200,14.387000,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,34,200,14.370600,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,35,200,15.531400,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,36,200,15.145600,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,37,200,15.208000,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,38,200,14.882700,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,39,200,15.693300,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,40,200,14.708400,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,41,200,14.171600,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,42,200,14.284900,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,43,200,14.002000,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,44,200,13.947600,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,45,200,13.963500,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,46,200,14.279900,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,47,200,13.928400,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,48,200,14.669000,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,49,200,16.130200,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,50,200,15.058600,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,51,200,14.253400,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,52,200,14.535200,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,53,200,15.097500,
baseline,2,4,perf-baseline-r002-20260818T022744Z,loan_to_customer,1,54,200,14.551800,
