mode,round_id,order_position,experiment_run_id,flow,batch_id,request_id,status_code,latency_ms,error
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,1,200,13.834600,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,2,200,13.726600,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,3,200,14.661800,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,4,200,14.891400,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,5,200,14.988400,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,6,200,14.576400,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,7,200,14.039400,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,8,200,15.119200,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,9,200,14.393300,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,10,200,13.989000,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,11,200,13.878800,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,12,200,13.782900,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,13,200,14.080300,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,14,200,14.362000,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,15,200,13.778800,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,16,200,13.563000,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,17,200,14.071700,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,18,200,14.027800,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,19,200,15.167000,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,20,200,14.412500,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,21,200,14.579000,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,22,200,14.013300,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,23,200,13.845700,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,24,200,16.054800,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,25,200,14.805600,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,26,200,14.326200,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,27,200,14.730000,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,28,200,14.021800,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,29,200,13.769200,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,30,200,14.026100,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,31,200,14.114400,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,32,200,13.802900,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,33,200,14.144800,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,34,200,14.256800,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,35,200,13.469200,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,36,200,14.075600,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,37,200,14.346300,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,38,200,13.961300,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,39,200,14.179500,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,40,200,14.408600,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,41,200,13.764000,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,42,200,14.356600,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,43,200,13.639000,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,44,200,13.979600,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,45,200,13.442100,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,46,200,14.062700,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,47,200,14.206300,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,48,200,13.987000,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,49,200,14.660200,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,50,200,15.048500,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,51,200,13.717600,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,52,200,14.061400,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,53,200,14.426800,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,54,200,14.222500,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,55,200,13.896000,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,56,200,13.937100,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,57,200,14.233200,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,58,200,13.632600,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,59,200,14.781900,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,60,200,14.621100,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,61,200,14.118800,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,62,200,13.944200,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,63,200,14.809200,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,64,200,14.613700,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,65,200,13.673400,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,66,200,14.034100,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,67,200,13.738000,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,68,200,13.803700,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,69,200,14.214900,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,70,200,14.341000,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,71,200,13.715100,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,72,200,13.764400,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,73,200,13.911500,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,74,200,14.818000,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,75,200,14.819900,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,76,200,14.791100,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,77,200,14.002100,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,78,200,14.168100,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,79,200,14.091000,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,80,200,13.701800,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,81,200,13.436200,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,82,200,13.590600,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,83,200,14.675800,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,84,200,13.694400,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,85,200,14.110300,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,86,200,14.317700,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,87,200,14.161800,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,88,200,14.042400,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,89,200,14.722700,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,90,200,14.663500,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,91,200,14.380900,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,92,200,13.879500,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,93,200,14.337500,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,94,200,13.944100,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,95,200,26.481200,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,96,200,13.901400,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,97,200,13.527900,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,98,200,14.323200,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,99,200,15.275700,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,100,200,15.064100,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,101,200,15.083000,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,102,200,14.833000,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,103,200,15.155300,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,104,200,15.349800,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,105,200,15.365300,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,106,200,13.968000,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,107,200,14.457000,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,108,200,13.981700,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,109,200,13.730300,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,110,200,14.889000,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,111,200,14.451500,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,112,200,13.986100,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,113,200,13.778300,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,114,200,13.757000,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,115,200,14.572300,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,116,200,13.812600,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,117,200,14.564200,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,118,200,14.097000,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,119,200,13.746600,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,120,200,14.527400,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,121,200,13.874100,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,122,200,14.031800,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,123,200,14.141600,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,124,200,14.766200,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,125,200,14.320500,
proposed,3,2,perf-proposed-r003-20260818T022948Z,loan_to_customer,1,126,200,14.620600,
