mode,experiment_run_id,flow,batch_id,request_id,status_code,latency_ms,error
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,66,200,13.718300,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,67,200,14.452700,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,68,200,14.102200,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,69,200,13.985100,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,70,200,14.258000,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,71,200,15.099100,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,72,200,13.728500,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,73,200,13.980900,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,74,200,15.581600,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,75,200,14.467200,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,76,200,14.251800,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,77,200,16.377800,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,78,200,14.085600,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,79,200,13.889000,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,80,200,13.812900,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,81,200,14.368000,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,82,200,14.083500,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,83,200,14.839600,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,84,200,14.893200,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,85,200,15.091200,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,86,200,14.824200,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,87,200,14.701200,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,88,200,13.972400,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,89,200,14.450800,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,90,200,19.749200,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,91,200,16.707600,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,92,200,16.868300,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,93,200,15.830900,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,94,200,17.648800,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,95,200,17.814900,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,96,200,15.612300,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,97,200,14.473100,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,98,200,17.961700,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,99,200,15.736600,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,100,200,15.862100,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,101,200,16.380900,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,102,200,14.173900,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,103,200,14.208700,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,104,200,15.220500,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,105,200,14.651900,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,106,200,13.885600,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,107,200,14.474200,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,108,200,13.423400,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,109,200,13.651800,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,110,200,15.063200,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,111,200,14.985500,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,112,200,13.733400,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,113,200,13.321800,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,114,200,13.292900,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,115,200,13.498400,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,116,200,13.885800,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,117,200,14.407400,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,118,200,14.023100,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,119,200,13.964600,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,120,200,14.626800,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,121,200,13.836500,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,122,200,14.559500,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,123,200,14.277600,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,124,200,15.189800,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,125,200,14.102600,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,126,200,14.503300,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,127,200,14.221200,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,128,200,14.316200,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,129,200,13.882000,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,130,200,14.901900,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,131,200,14.711100,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,132,200,14.001800,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,133,200,15.737500,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,134,200,14.581300,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,135,200,13.949400,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,136,200,15.398100,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,137,200,13.943000,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,138,200,14.250100,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,139,200,15.447300,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,140,200,14.905500,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,141,200,13.784500,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,142,200,15.191900,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,143,200,14.239600,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,144,200,13.647200,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,145,200,14.323700,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,146,200,15.023000,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,147,200,15.024600,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,148,200,15.326600,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,149,200,14.873400,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,150,200,13.436200,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,151,200,13.593600,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,152,200,13.974300,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,153,200,14.344700,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,154,200,14.534200,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,155,200,15.906700,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,156,200,14.173000,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,157,200,14.433500,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,158,200,14.216600,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,159,200,14.742200,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,160,200,14.573200,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,161,200,14.970800,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,162,200,15.066200,
