mode,experiment_run_id,attempt_id,source_business,destination,role,purpose,action,method,status_code,actual,latency_ms,error,audit_decision,audit_reason,is_execution_error
policy_only,policyspace-policy_only-20260818T014518Z,PS-approval-loan-loan_approver-loan_screening,approval,loan,loan_approver,loan_screening,/loan-review/CASE-0001,GET,403,deny,5.949700,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T014518Z,PS-approval-loan-loan_reviewer-loan_approval,approval,loan,loan_reviewer,loan_approval,/loan-review/CASE-0001,GET,403,deny,6.838800,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T014518Z,PS-approval-loan-loan_reviewer-loan_screening,approval,loan,loan_reviewer,loan_screening,/loan-review/CASE-0001,GET,403,deny,6.749900,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T014518Z,PS-credit-aml-loan_approver-loan_approval,credit,aml,loan_approver,loan_approval,/aml-screening,POST,403,deny,34.807300,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T014518Z,PS-credit-aml-loan_approver-loan_screening,credit,aml,loan_approver,loan_screening,/aml-screening,POST,403,deny,8.148900,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T014518Z,PS-credit-aml-loan_reviewer-loan_approval,credit,aml,loan_reviewer,loan_approval,/aml-screening,POST,403,deny,6.602200,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T014518Z,PS-credit-aml-loan_reviewer-loan_screening,credit,aml,loan_reviewer,loan_screening,/aml-screening,POST,403,deny,7.175000,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T014518Z,PS-credit-approval-loan_approver-loan_approval,credit,approval,loan_approver,loan_approval,/approval-requests,POST,403,deny,6.125600,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T014518Z,PS-credit-approval-loan_approver-loan_screening,credit,approval,loan_approver,loan_screening,/approval-requests,POST,403,deny,5.477000,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T014518Z,PS-credit-approval-loan_reviewer-loan_approval,credit,approval,loan_reviewer,loan_approval,/approval-requests,POST,403,deny,8.367200,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T014518Z,PS-credit-approval-loan_reviewer-loan_screening,credit,approval,loan_reviewer,loan_screening,/approval-requests,POST,403,deny,5.661300,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T014518Z,PS-credit-customer-loan_approver-loan_approval,credit,customer,loan_approver,loan_approval,/customer-profile/CASE-0001,GET,403,deny,7.914300,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T014518Z,PS-credit-customer-loan_approver-loan_screening,credit,customer,loan_approver,loan_screening,/customer-profile/CASE-0001,GET,403,deny,8.033500,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T014518Z,PS-credit-customer-loan_reviewer-loan_approval,credit,customer,loan_reviewer,loan_approval,/customer-profile/CASE-0001,GET,403,deny,5.685200,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T014518Z,PS-credit-customer-loan_reviewer-loan_screening,credit,customer,loan_reviewer,loan_screening,/customer-profile/CASE-0001,GET,403,deny,5.485400,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T014518Z,PS-credit-loan-loan_approver-loan_approval,credit,loan,loan_approver,loan_approval,/loan-review/CASE-0001,GET,403,deny,6.738900,,deny,role_purpose_action_mismatch,false
