mode,round_id,order_position,experiment_run_id,flow,batch_id,request_id,status_code,latency_ms,error
policy_only,10,1,perf-policy_only-r010-20260818T053825Z,loan_to_customer,1,1,200,14.507000,
policy_only,10,1,perf-policy_only-r010-20260818T053825Z,loan_to_customer,1,2,200,13.977500,
policy_only,10,1,perf-policy_only-r010-20260818T053825Z,loan_to_customer,1,3,200,14.885700,
policy_only,10,1,perf-policy_only-r010-20260818T053825Z,loan_to_customer,1,4,200,14.640600,
policy_only,10,1,perf-policy_only-r010-20260818T053825Z,loan_to_customer,1,5,200,14.352300,
policy_only,10,1,perf-policy_only-r010-20260818T053825Z,loan_to_customer,1,6,200,14.126100,
policy_only,10,1,perf-policy_only-r010-20260818T053825Z,loan_to_customer,1,7,200,14.382100,
policy_only,10,1,perf-policy_only-r010-20260818T053825Z,loan_to_customer,1,8,200,14.559700,
policy_only,10,1,perf-policy_only-r010-20260818T053825Z,loan_to_customer,1,9,200,13.996300,
policy_only,10,1,perf-policy_only-r010-20260818T053825Z,loan_to_customer,1,10,200,14.634300,
policy_only,10,1,perf-policy_only-r010-20260818T053825Z,loan_to_customer,1,11,200,14.108500,
policy_only,10,1,perf-policy_only-r010-20260818T053825Z,loan_to_customer,1,12,200,14.238500,
policy_only,10,1,perf-policy_only-r010-20260818T053825Z,loan_to_customer,1,13,200,14.060100,
policy_only,10,1,perf-policy_only-r010-20260818T053825Z,loan_to_customer,1,14,200,14.604300,
policy_only,10,1,perf-policy_only-r010-20260818T053825Z,loan_to_customer,1,15,200,14.441300,
policy_only,10,1,perf-policy_only-r010-20260818T053825Z,loan_to_customer,1,16,200,14.103700,
policy_only,10,1,perf-policy_only-r010-20260818T053825Z,loan_to_customer,1,17,200,14.358200,
policy_only,10,1,perf-policy_only-r010-20260818T053825Z,loan_to_customer,1,18,200,13.863200,
policy_only,10,1,perf-policy_only-r010-20260818T053825Z,loan_to_customer,1,19,200,14.193700,
policy_only,10,1,perf-policy_only-r010-20260818T053825Z,loan_to_customer,1,20,200,14.316700,
policy_only,10,1,perf-policy_only-r010-20260818T053825Z,loan_to_customer,1,21,200,14.770600,
policy_only,10,1,perf-policy_only-r010-20260818T053825Z,loan_to_customer,1,22,200,14.319300,
policy_only,10,1,perf-policy_only-r010-20260818T053825Z,loan_to_customer,1,23,200,14.740300,
policy_only,10,1,perf-policy_only-r010-20260818T053825Z,loan_to_customer,1,24,200,17.758600,
