mode,round_id,order_position,experiment_run_id,flow,batch_id,request_id,status_code,latency_ms,error
baseline,7,3,perf-baseline-r007-20260818T052801Z,loan_to_customer,1,1,200,14.432600,
baseline,7,3,perf-baseline-r007-20260818T052801Z,loan_to_customer,1,2,200,14.332300,
baseline,7,3,perf-baseline-r007-20260818T052801Z,loan_to_customer,1,3,200,14.191600,
baseline,7,3,perf-baseline-r007-20260818T052801Z,loan_to_customer,1,4,200,15.669100,
baseline,7,3,perf-baseline-r007-20260818T052801Z,loan_to_customer,1,5,200,14.853600,
baseline,7,3,perf-baseline-r007-20260818T052801Z,loan_to_customer,1,6,200,14.891700,
baseline,7,3,perf-baseline-r007-20260818T052801Z,loan_to_customer,1,7,200,14.322900,
baseline,7,3,perf-baseline-r007-20260818T052801Z,loan_to_customer,1,8,200,15.154300,
baseline,7,3,perf-baseline-r007-20260818T052801Z,loan_to_customer,1,9,200,14.982500,
baseline,7,3,perf-baseline-r007-20260818T052801Z,loan_to_customer,1,10,200,14.140800,
baseline,7,3,perf-baseline-r007-20260818T052801Z,loan_to_customer,1,11,200,14.399300,
baseline,7,3,perf-baseline-r007-20260818T052801Z,loan_to_customer,1,12,200,14.354900,
baseline,7,3,perf-baseline-r007-20260818T052801Z,loan_to_customer,1,13,200,14.365900,
baseline,7,3,perf-baseline-r007-20260818T052801Z,loan_to_customer,1,14,200,14.789000,
baseline,7,3,perf-baseline-r007-20260818T052801Z,loan_to_customer,1,15,200,14.773400,
baseline,7,3,perf-baseline-r007-20260818T052801Z,loan_to_customer,1,16,200,14.747600,
baseline,7,3,perf-baseline-r007-20260818T052801Z,loan_to_customer,1,17,200,14.617800,
baseline,7,3,perf-baseline-r007-20260818T052801Z,loan_to_customer,1,18,200,15.262400,
baseline,7,3,perf-baseline-r007-20260818T052801Z,loan_to_customer,1,19,200,15.085000,
baseline,7,3,perf-baseline-r007-20260818T052801Z,loan_to_customer,1,20,200,14.239700,
baseline,7,3,perf-baseline-r007-20260818T052801Z,loan_to_customer,1,21,200,14.784600,
baseline,7,3,perf-baseline-r007-20260818T052801Z,loan_to_customer,1,22,200,15.831000,
baseline,7,3,perf-baseline-r007-20260818T052801Z,loan_to_customer,1,23,200,15.028200,
baseline,7,3,perf-baseline-r007-20260818T052801Z,loan_to_customer,1,24,200,17.089300,
baseline,7,3,perf-baseline-r007-20260818T052801Z,loan_to_customer,1,25,200,15.205200,
baseline,7,3,perf-baseline-r007-20260818T052801Z,loan_to_customer,1,26,200,15.070500,
baseline,7,3,perf-baseline-r007-20260818T052801Z,loan_to_customer,1,27,200,15.497700,
baseline,7,3,perf-baseline-r007-20260818T052801Z,loan_to_customer,1,28,200,15.378900,
baseline,7,3,perf-baseline-r007-20260818T052801Z,loan_to_customer,1,29,200,19.744700,
baseline,7,3,perf-baseline-r007-20260818T052801Z,loan_to_customer,1,30,200,17.694300,
baseline,7,3,perf-baseline-r007-20260818T052801Z,loan_to_customer,1,31,200,15.219300,
baseline,7,3,perf-baseline-r007-20260818T052801Z,loan_to_customer,1,32,200,14.620400,
baseline,7,3,perf-baseline-r007-20260818T052801Z,loan_to_customer,1,33,200,15.122000,
baseline,7,3,perf-baseline-r007-20260818T052801Z,loan_to_customer,1,34,200,15.911600,
baseline,7,3,perf-baseline-r007-20260818T052801Z,loan_to_customer,1,35,200,15.541200,
baseline,7,3,perf-baseline-r007-20260818T052801Z,loan_to_customer,1,36,200,19.280800,
baseline,7,3,perf-baseline-r007-20260818T052801Z,loan_to_customer,1,37,200,15.129700,
baseline,7,3,perf-baseline-r007-20260818T052801Z,loan_to_customer,1,38,200,15.042300,
baseline,7,3,perf-baseline-r007-20260818T052801Z,loan_to_customer,1,39,200,14.902600,
baseline,7,3,perf-baseline-r007-20260818T052801Z,loan_to_customer,1,40,200,15.148100,
baseline,7,3,perf-baseline-r007-20260818T052801Z,loan_to_customer,1,41,200,14.747400,
