mode,experiment_run_id,flow,batch_id,request_id,status_code,latency_ms,error
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,61,200,19.909000,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,62,200,18.998100,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,63,200,20.090000,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,64,200,18.375100,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,65,200,20.310900,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,66,200,21.676200,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,67,200,20.689200,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,68,200,21.654400,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,69,200,18.259200,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,70,200,19.557100,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,71,200,17.252900,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,72,200,18.323600,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,73,200,17.823400,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,74,200,17.961500,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,75,200,20.777000,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,76,200,19.392800,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,77,200,17.898100,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,78,200,19.217400,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,79,200,19.328700,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,80,200,18.511200,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,81,200,17.635400,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,82,200,18.441700,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,83,200,18.707600,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,84,200,18.427200,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,85,200,18.916600,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,86,200,18.688300,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,87,200,21.223100,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,88,200,20.370400,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,89,200,19.444600,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,90,200,17.283200,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,91,200,19.397100,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,92,200,21.015300,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,93,200,18.067400,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,94,200,24.584300,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,95,200,22.622500,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,96,200,21.036800,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,97,200,25.372600,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,98,200,21.174500,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,99,200,19.455800,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,100,200,18.346700,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,101,200,18.134300,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,102,200,19.290800,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,103,200,20.550100,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,104,200,18.033800,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,105,200,19.133500,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,106,200,20.125500,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,107,200,20.517200,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,108,200,17.925300,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,109,200,17.837300,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,110,200,18.611900,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,111,200,20.966400,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,112,200,18.893500,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,113,200,19.118200,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,114,200,19.655500,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,115,200,20.222700,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,116,200,18.702700,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,117,200,19.221600,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,118,200,21.676700,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,119,200,21.587900,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,120,200,18.686800,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,121,200,19.583000,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,122,200,20.026700,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,123,200,18.661900,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,124,200,19.328200,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,125,200,19.492400,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,126,200,20.972300,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,127,200,19.542900,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,128,200,18.217500,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,129,200,18.525500,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,130,200,17.939900,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,131,200,18.735600,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,132,200,17.757800,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,133,200,17.955300,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,134,200,18.190600,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,135,200,18.174900,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,136,200,18.227600,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,137,200,17.689900,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,138,200,17.773200,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,139,200,20.585200,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,140,200,18.239800,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,141,200,19.464600,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,142,200,20.475000,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,143,200,19.573400,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,144,200,18.825000,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,145,200,18.068600,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,146,200,22.563100,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,147,200,14.587600,
